X,Y,OBJECTID,SCHOOL_NAME,SCHOOL_TYPE,TYPE_DESC,GRADES,ADDRESS,CITY,ZIP,WEB_ADDRESS,PHONE,REGION,SCH_YR,CreationDate,Creator,EditDate,Editor
-77.1409839317864,38.837636808692,4211,GLASGOW,MS,Middle School,6-8,4101 FAIRFAX PKWY,ALEXANDRIA,22312,https://glasgowms.fcps.edu/,7038138700,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1866628149005,38.8204946901958,4212,POE,MS,Middle School,6-8,7000 CINDY LN,ANNANDALE,22003,https://poems.fcps.edu/,7038133800,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1633244492165,38.8152438084391,4213,HOLMES,MS,Middle School,6-8,6525 MONTROSE ST,ALEXANDRIA,22312,https://holmesms.fcps.edu/,7036585900,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.114002407304,38.7902445461002,4214,TWAIN,MS,Middle School,7-8,4700 FRANCONIA RD,ALEXANDRIA,22310,https://twainms.fcps.edu/,7033133700,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1617578984587,38.7803824351401,4215,KEY,MS,Middle School,7-8,6402 FRANCONIA RD,SPRINGFIELD,22150,https://keyms.fcps.edu/,7033133900,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.0742697754254,38.741485832256,4216,WHITMAN,MS,Middle School,7-8,2500 PARKERS LN,ALEXANDRIA,22306,https://whitmanms.fcps.edu/,7036602400,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1442289662514,38.7495668006064,4217,HAYFIELD,MS,Middle School,7-8,7630 TELEGRAPH RD,ALEXANDRIA,22315,https://hayfieldss.fcps.edu/,7039247400,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.0621250415789,38.7291207871341,4218,SANDBURG,MS,Middle School,7-8,8428 FORT HUNT RD,ALEXANDRIA,22308,https://sandburgms.fcps.edu/,7037996100,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3024656393776,38.8165776139072,4219,ROBINSON,MS,Middle School,7-8,5035 SIDEBURN RD,FAIRFAX,22032,https://robinsonss.fcps.edu/,7034262100,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2661145751853,38.8023286779048,4220,LAKE BRADDOCK,MS,Middle School,7-8,9200 BURKE LAKE RD,BURKE,22015,https://lakebraddockss.fcps.edu/,7034261000,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4175842422431,38.8054181334271,4221,LIBERTY,MS,Middle School,7-8,6801 UNION MILL RD,CLIFTON,20124,https://libertyms.fcps.edu/,7039888100,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2244645894209,38.7817300614831,4222,IRVING,MS,Middle School,7-8,8100 OLD KEENE MILL RD,SPRINGFIELD,22152,https://irvingms.fcps.edu/,7039124500,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2454529221911,38.721749173206,4223,SOUTH COUNTY,MS,Middle School,7-8,8700 LAUREL CREST DR,LORTON,22079,https://southcountyms.fcps.edu/,7034461600,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.419582395392,38.9273413474391,4224,CARSON,MS,Middle School,7-8,13618 MCLEAREN RD,HERNDON,20171,https://carsonms.fcps.edu/,7039253600,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4207941130319,38.9074949664589,4225,FRANKLIN,MS,Middle School,7-8,3300 LEES CORNER RD,CHANTILLY,20151,https://franklinms.fcps.edu/,7039045100,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4100489759898,38.8741458975588,4226,ROCKY RUN,MS,Middle School,7-8,4400 STRINGFELLOW RD,CHANTILLY,20151,https://rockyrunms.fcps.edu/,7038027700,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3272213394246,38.8604920682873,4227,KATHERINE JOHNSON,MS,Middle School,7-8,3801 JERMANTOWN RD,FAIRFAX,22030,https://johnsonms.fcps.edu/,7039342400,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4548158374425,38.8575210078691,4228,STONE,MS,Middle School,7-8,5500 SULLY PARK DR,CENTREVILLE,20120,https://stonems.fcps.edu/,7036315500,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2734462657039,38.8361947494168,4229,FROST,MS,Middle School,7-8,4101 PICKETT RD,FAIRFAX,22032,https://frostms.fcps.edu/,7034265700,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2685353105236,38.8695554998557,4230,STONEHURST,Site,Site,N/A,,,,,,1,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1954208066441,38.8677675583003,4231,GRAHAM ROAD COMMUNITY BUILDING,AC,Administrative Center,N/A,"3036 GRAHAM RD
",FALLS CHURCH,22042,https://www.fcps.edu/school-center/graham-road-community-building,5714232303,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3884965721558,38.783796134463,4232,CLIFTON,Site,Site,N/A,,<NULL>,,<Null>,,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2256191747136,38.8956684364315,4233,DUNN LORING ADMINISTRATIVE CENTER,AC,Administrative Center,N/A,"2334 GALLOWS RD
",DUNN LORING,22027,https://www.fcps.edu/school-center/dunn-loring-administrative-center,7032044300,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2017640142729,38.85734468408,4234,LEIS CENTER,AC,Administrative Center,N/A,"7423 CAMP ALGER AVE
","FALLS CHURCH
",22042,https://www.fcps.edu/school-center/leis-center,7032087770,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2364781071726,38.8268265294463,4235,SPRAGUE TECHNOLOGY CENTER,AC,Administrative Center,N/A,"4414 HOLBORN AVE
",ANNANDALE,22003,https://www.fcps.edu/school-center/sprague-technology-center,7035031600,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1815587489145,38.8061220178399,4236,PLUM CENTER,AC,Administrative Center,N/A,6815 EDSALL RD,SPRINGFIELD,22151,https://www.fcps.edu/registration/adult-and-community-education-registration,7036581201,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3031238324374,38.8192407308229,4237,ROBINSON HS - SIDEBURN SUPPORT CENTER,SC,Support Center,N/A,"5025 SIDEBURN RD
","FAIRFAX
",22032,https://www.fcps.edu/school-center/sideburn-support-center,7037642405,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.0962709467707,38.7910516716716,4238,WILTON WOODS CENTER,AC,Administrative Center,N/A,3701 FRANCONIA RD,ALEXANDRIA,22310,https://www.fcps.edu/school-center/wilton-woods-center,7033297400,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1023309581883,38.7744990568373,4239,VIRGINIA HILLS CENTER,AC,Administrative Center,N/A,"6520 DIANA LN
","ALEXANDRIA
",22310,https://www.fcps.edu/school-center/virginia-hills-center,7033171400,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.204960900057,38.9165878335218,4240,PIMMIT HILLS CENTER,AC,Administrative Center,N/A,"7510 LISLE AVE
","FALLS CHURCH
",22043,https://www.fcps.edu/school-center/pimmit-hills-center-early-childhood-special-e,7035062250,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.22553081714,38.7039104028134,4241,LORTON TRANSPORTATION CENTER,AC,Administrative Center,N/A,8101 LORTON RD,"LORTON
",22079,https://www.fcps.edu/school-center/lorton-center,7034462000,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2241623827519,38.8685490345564,4242,GATEHOUSE ADMINISTRATIVE CENTER,AC,Administrative Center,N/A,"8115 GATEHOUSE RD
","FALLS CHURCH
",22042,https://www.fcps.edu/school-center/gatehouse-administration-center,5714233000,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2290733943319,38.8646721975139,4243,WILLOW OAKS ADMINISTRATIVE CENTER,AC,Administrative Center,N/A,8270 WILLOW OAKS CORPORATE DR,FAIRFAX,22031,https://www.fcps.edu/school-center/willow-oaks-administrative-center,5714234900,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1796332930496,38.7992433325559,4244,FORTE SUPPORT CENTER,SC,Support Center,N/A,6800B INDUSTRIAL RD,SPRINGFIELD,22151,https://www.fcps.edu/school-center/forte-support-center-inventory-management-and,7036583640,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4641080552167,38.8886073092104,4245,STONECROFT TRANSPORTATION CENTER,AC,Administrative Center,N/A,4641 STONECROFT BLVD,CHANTILLY,20151,https://www.fcps.edu/school-center/stonecroft-transportation-center,7032497100,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.261945151165,38.900051299999,4246,WATERS AND CAFFI FIELDS,Site,Site,N/A,,,,,,1,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4723159863353,38.8907883479829,4247,"""WESTFIELD ES SITE""",FE,Future Elementary School,N/A,,,,,,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1051410111881,38.7355982076353,4248,"""ROUTE 1 ES SITE""",FE,Future Elementary School,N/A,,,,,,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2239964440999,38.9307306813646,4249,"""TYSONS ES SITE""",FE,Future Elementary School,N/A,,,,,,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1749521558544,38.7977363145095,4250,INDUSTRIAL ROAD,Site,Site,N/A,,,,,,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2725258819115,38.8459170698945,4251,PICKETT ANEX,Site,Site,N/A,,,,,,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3715540426458,38.9612911094895,4252,HERNDON SUPPORT CENTER,SC,Support Center,N/A,397 HERNDON PKWY,HERNDON,20170,https://www.fcps.edu/school-center/herndon-support-center,7034675200,1,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.236371580498,38.8650417963933,4253,MERRIFIELD SUPPORT CENTER,SC,Support Center,N/A,8415 ARLINGTON BLVD,FAIRFAX,22031,https://www.fcps.edu/school-center/merrifield-support-center,5719821100,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1343139112001,38.7821365527199,4254,EDISON HS - SUPPORT CENTER,SC,Support Center,N/A,5801 FRANCONIA RD,ALEXANDRIA,22310,https://www.fcps.edu/school-center/edison-support-center,7033136000,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2748479618983,38.8403101727488,4255,WOODSON HS - SUPPORT CENTER,SC,Support Center,N/A,9515 MAIN ST,FAIRFAX,22032,https://www.fcps.edu/school-center/woodson-support-center,7037643500,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1779467823602,38.7985628296759,4256,IPSC INSTRUCTIONAL PROGRAM SUPPORT CENTER,SC,Support Center,N/A,6732 INDUSTRIAL RD,SPRINGFIELD,22151,https://www.fcps.edu/school-center/ipsc-instructional-program-support-center,7039166968,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1825170245065,38.8014554982504,4257,ENERGY ZONE CENTER,AC,Administrative Center,N/A,6880 COMMERCIAL DR,SPRINGFIELD,22151,https://www.fcps.edu/school-center/energy-zone-center,7038134800,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2196220034501,38.8075846155498,4258,FORBES CENTER,AC,Administrative Center,N/A,8001 FORBES PL,SPRINGFIELD,22151,https://www.fcps.edu/school-center/forbes-center,7034263900,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4149554399347,38.8430813699576,4259,LELAND HOUSE,IAS,Interagency Alternative School,N/A,13525 LELAND RD,CENTREVILLE,20120,https://www.fcps.edu/school-center/leland-house,5714234360,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3870431034473,38.8430921760545,4260,FOUNDATION,IAS,Interagency Alternative School,N/A,12720 LEE HWY,FAIRFAX,22030,https://www.fcps.edu/committee/foundation-fairfax-county-public-schools,5714231031,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.208860440639,38.8318406710722,4261,TSRC ANNANDALE,IAS,Interagency Alternative School,N/A,7611 LITTLE RIVER TPKE,ANNANDALE,22003,https://www.fcps.edu/school-center/transition-support-resource-center-annandale,5714234360,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1041203462884,38.7315049114464,4262,GUNSTON ALTERNATIVE SCHOOL,IAS,Interagency Alternative School,N/A,8350 RICHMOND HWY,ALEXANDRIA,22309,https://www.fcps.edu/school-center/gunston-alternative-school,5714234360,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.37412151456,38.9696053395134,4263,HERNDON ACE,IAS,Interagency Alternative School,N/A,400 ELDEN ST,HERNDON,20170,https://www.fcps.edu/school-center/adult-and-community-education-ace-learning-ce,7036582790,1,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3034459995078,38.8165825310829,4264,ROBINSON HS - TSRC,IAS,Interagency Alternative School,N/A,5035 SIDEBURN RD,FAIRFAX,22032,<Null>,,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3143177188457,38.8451547977705,4265,JUVENILE COURT SHELTER CARE,IAS,Interagency Alternative School,N/A,10670 PAGE AVE,FAIRFAX,22030,https://www.fcps.edu/school-center/juvenile-court-shelter-care-interagency-alter,5714234360,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3137880577422,38.8451847332236,4266,STEPPING STONES,IAS,Interagency Alternative School,N/A,10650 PAGE AVE,FAIRFAX,22030,https://www.fcps.edu/school-center/stepping-stones,5714234360,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3072138092601,38.8458336292873,4267,GRANTS - CENTRAL,IAS,Interagency Alternative School,N/A,4000 CHAIN BRIDGE RD,FAIRFAX,22030,https://www.fcps.edu/school-center/grants-central-interagency-alternative-school,5714234360,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3112889223592,38.8439566274663,4268,ADULT DETENTION CENTER,IAS,Interagency Alternative School,N/A,10520 JUDICIAL DR,FAIRFAX,22030,https://www.fcps.edu/school-center/fairfax-adult-detention-center,5714234360,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1631614325372,38.8143113379425,4269,HOLMES MS - MONTROSE ALC,AC,Nontraditional School,7-8,6525 MONTROSE ST,ALEXANDRIA,22312,https://www.fcps.edu/school-center/montrose-alternative-learning-center,7036585800,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1343139112001,38.7821365527199,4270,EDISON HS - TSRC,IAS,Interagency Alternative School,N/A,5801 FRANCONIA RD,ALEXANDRIA,22310,,,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2386371363311,38.7170640870283,4271,SOUTH COUNTY HS - TSRC,IAS,Interagency Alternative School,N/A,8501 SILVERBROOK RD,LORTON,22079,,,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4651363066724,38.885568053902,4272,WESTFIELD HS - GRANTS WEST,IAS,Interagency Alternative School,N/A,4700 STONECROFT BLVD,CHANTILLY,20151,https://www.fcps.edu/school-center/grants-west-interagency-alternative-school-pr,5714234360,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1497497145092,38.8568790136441,4273,TSRC JUSTICE,IAS,Interagency Alternative School,N/A,3301 PEACE VALLEY LN,FALLS CHURCH,22044,,,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2126907685968,38.9060535578682,4274,MARSHALL HS - TSRC,IAS,Interagency Alternative School,N/A,7731 LEESBURG PIKE,FALLS CHURCH,22043,,,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3393396732138,38.9324610175248,4275,SOUTH LAKES HS - TSRC,IAS,Interagency Alternative School,N/A,11400 SOUTH LAKES DR,RESTON,20191,,,1,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.0722821165054,38.7743048384616,4276,WEST POTOMAC HS - PULLEY CENTER,SEC,Special Education Center,N/A,6500 QUANDER RD,ALEXANDRIA,22307,https://pulleycenter.fcps.edu/,7037182700,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2126907685968,38.9060535578682,4277,MARSHALL HS - DAVIS CENTER,SEC,Special Education Center,N/A,7731 LEESBURG PIKE,FALLS CHURCH,22043,https://daviscenter.fcps.edu/,7037145600,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2453963093133,38.8839034974423,4278,CEDAR LANE SCHOOL,SEC,Special Education Center,N/A,101 CEDAR LN,VIENNA,22180,https://cedarlaneschool.fcps.edu/,7032082400,1,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.0706713769839,38.7787889491945,4279,QUANDER ROAD SCHOOL,SEC,Special Education Center,N/A,"6400 QUANDER RD
",ALEXANDRIA,22307,https://quanderroadschool.fcps.edu/,7037182400,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2786133217813,38.7839851667542,4280,BURKE SCHOOL,SEC,Special Education Center,N/A,"9645 BURKE LAKE RD
9645 BURKE LAKE RD",BURKE,22015,https://burkeschool.fcps.edu/,7034267300,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1617578984587,38.7803824351401,4281,KEY MS - KEY CENTER,AC,Special Education Center,7-8,6402 FRANCONIA RD,SPRINGFIELD,22150,https://keycenter.fcps.edu/,7033134000,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2251536271612,38.90402451049,4282,KILMER MS - KILMER CENTER,AC,Special Education Center,7-8,8100 WOLFTRAP RD,VIENNA,22182,https://kilmercenter.fcps.edu/,5712268440,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4254570059247,38.8374998564951,4283,MOUNTAIN VIEW,HS,High School,9-12,"5775 SPINDLE CT
",CENTREVILLE,20121,https://mountainviewhs.fcps.edu/,7032272316,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.0801314762016,38.7644477010259,4284,BRYANT,HS,High School,K-12,"2709 POPKINS LN
",ALEXANDRIA,22306,https://bryanths.fcps.edu/,7036602001,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4032328559566,38.9475142375897,4285,MCNAIR UPPER,ES,Elementary School,3-6,2410 FOX MILL RD,HERNDON,20171,https://mcnaires.fcps.edu/,7037934800,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2453963093133,38.8839034974423,4286,TSRC VIENNA,IAS,Interagency Alternative,N/A,101 CEDAR LN,VIENNA,22180,,,1,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3072138092601,38.8458336292873,4287,ISP I-FAIRFAX,IAS,Interagency Alternative School,N/A,4000 CHAIN BRIDGE RD,FAIRFAX,22030,,,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3072138092601,38.8458336292873,4288,SAGER SCHOOL,IAS,Interagency Alternative School,N/A,4000 CHAIN BRIDGE RD,FAIRFAX,22030,https://www.fcps.edu/school-center/sager-school,5714234360,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.3072138092601,38.8458336292873,4289,TSRC FAIRFAX,IAS,Interagency Alternative School,N/A,4000 CHAIN BRIDGE RD,FAIRFAX,22030,,,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4651363066724,38.885568053902,4290,WESTFIELD HS - TSRC,IAS,Interagency Alternative School,N/A,4700 STONECROFT BLVD,CHANTILLY,20151,,,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.1041203462884,38.7315049114464,4291,ISP LL - ALEXANDRIA,IAS,Interagency Alternative School,N/A,8350 RICHMOND HWY,ALEXANDRIA,22309,,,3,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4254570059247,38.8374998564951,4292,MOUNTAIN VIEW HS - ALC/AIM/IAS,AC,Nontraditional School,N/A,5775 SPINDLE CT ,CENTREVILLE,20121,,,4,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.4755281043991,38.8286628480282,4293,BULL RUN ES - EC RESOURCE CENTER,AC,Support Center,N/A,15301 LEE HWY,CENTREVILLE,20121,https://www.fcps.edu/registration/early-childhood-prek/early-childhood-child-find,7034562200,5,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
-77.2256191747136,38.8956684364315,4294,"""DUNN LORING ES SITE""",FE,Future Elementary School,N/A,,<NULL>,,<Null>,,2,2021_22,2021/11/06 05:02:34.558+00,FairfaxCounty,2021/11/06 05:02:34.558+00,FairfaxCounty
